rank	gene	y_prob_max	p95_flag	bestF1_flag	clinvar_plp_flag	tier	P95_thr	BestF1_thr
13805	TRNP1	0.997345	1	1	0	T1	0.150044	0.424311
13806	GPR160	0.997344	1	1	0	T1	0.150044	0.424311
13807	C5orf15	0.997343	1	1	0	T1	0.150044	0.424311
13808	KLK1	0.997343	1	1	0	T1	0.150044	0.424311
13809	MAMDC2	0.997342	1	1	0	T1	0.150044	0.424311
13810	NOPCHAP1	0.997342	1	1	0	T1	0.150044	0.424311
13811	CXCL8	0.997340	1	1	0	T1	0.150044	0.424311
13812	ID1	0.997340	1	1	0	T1	0.150044	0.424311
13813	IHH	0.997340	1	1	0	T1	0.150044	0.424311
13814	AKIP1	0.997339	1	1	0	T1	0.150044	0.424311
13815	TGS1	0.997339	1	1	0	T1	0.150044	0.424311
13816	NRAS	0.997338	1	1	0	T1	0.150044	0.424311
13817	TMEM170B	0.997338	1	1	0	T1	0.150044	0.424311
13818	NEUROD4	0.997336	1	1	0	T1	0.150044	0.424311
13819	CAVIN2	0.997335	1	1	0	T1	0.150044	0.424311
13820	FAM184B	0.997335	1	1	0	T1	0.150044	0.424311
13821	ISLR	0.997335	1	1	0	T1	0.150044	0.424311
13822	NMUR1	0.997335	1	1	0	T1	0.150044	0.424311
13823	TBX10	0.997335	1	1	0	T1	0.150044	0.424311
13824	TNFAIP8L2	0.997333	1	1	0	T1	0.150044	0.424311
13825	TRAM2	0.997332	1	1	0	T1	0.150044	0.424311
13826	ZNF367	0.997332	1	1	0	T1	0.150044	0.424311
13827	FEM1C	0.997331	1	1	0	T1	0.150044	0.424311
13828	RGS18	0.997331	1	1	0	T1	0.150044	0.424311
13829	CLDN1	0.997330	1	1	0	T1	0.150044	0.424311
13830	DISP2	0.997328	1	1	0	T1	0.150044	0.424311
13831	F2RL1	0.997328	1	1	0	T1	0.150044	0.424311
13832	MAML1	0.997328	1	1	0	T1	0.150044	0.424311
13833	MARCHF4	0.997328	1	1	0	T1	0.150044	0.424311
13834	CFAP53	0.997327	1	1	0	T1	0.150044	0.424311
13835	B3GALT2	0.997326	1	1	0	T1	0.150044	0.424311
13836	VNN1	0.997326	1	1	0	T1	0.150044	0.424311
13837	NOL3	0.997324	1	1	0	T1	0.150044	0.424311
13838	NT5C1A	0.997324	1	1	0	T1	0.150044	0.424311
13839	KRT71	0.997323	1	1	0	T1	0.150044	0.424311
13840	RWDD2A	0.997323	1	1	0	T1	0.150044	0.424311
13841	FER1L6	0.997322	1	1	0	T1	0.150044	0.424311
13842	SHB	0.997322	1	1	0	T1	0.150044	0.424311
13843	CFAP54	0.997320	1	1	0	T1	0.150044	0.424311
13844	PRR7	0.997320	1	1	0	T1	0.150044	0.424311
13845	PEBP4	0.997318	1	1	0	T1	0.150044	0.424311
13846	PMVK	0.997316	1	1	0	T1	0.150044	0.424311
13847	APOA4	0.997315	1	1	0	T1	0.150044	0.424311
13848	CCNA2	0.997315	1	1	0	T1	0.150044	0.424311
13849	AKIRIN2	0.997314	1	1	0	T1	0.150044	0.424311
13850	WDR38	0.997313	1	1	0	T1	0.150044	0.424311
13851	CHMP4C	0.997312	1	1	0	T1	0.150044	0.424311
13852	CKS2	0.997311	1	1	0	T1	0.150044	0.424311
13853	CNIH3	0.997311	1	1	0	T1	0.150044	0.424311
13854	LSM2	0.997311	1	1	0	T1	0.150044	0.424311
13855	EHD3	0.997310	1	1	0	T1	0.150044	0.424311
13856	GPR20	0.997310	1	1	0	T1	0.150044	0.424311
13857	LRRC63	0.997310	1	1	0	T1	0.150044	0.424311
13858	C11orf91	0.997308	1	1	0	T1	0.150044	0.424311
13859	RNASEH2C	0.997308	1	1	0	T1	0.150044	0.424311
13860	ZPR1	0.997308	1	1	0	T1	0.150044	0.424311
13861	CFAP418	0.997307	1	1	0	T1	0.150044	0.424311
13862	EDN1	0.997307	1	1	0	T1	0.150044	0.424311
13863	MORN3	0.997307	1	1	0	T1	0.150044	0.424311
13864	CIR1	0.997305	1	1	0	T1	0.150044	0.424311
13865	EME2	0.997305	1	1	0	T1	0.150044	0.424311
13866	CATSPER4	0.997304	1	1	0	T1	0.150044	0.424311
13867	CLEC4E	0.997304	1	1	0	T1	0.150044	0.424311
13868	PPP1R3C	0.997304	1	1	0	T1	0.150044	0.424311
13869	FGF9	0.997303	1	1	0	T1	0.150044	0.424311
13870	BAG2	0.997302	1	1	0	T1	0.150044	0.424311
13871	GARIN1B	0.997302	1	1	0	T1	0.150044	0.424311
13872	FAM171B	0.997300	1	1	0	T1	0.150044	0.424311
13873	NDST3	0.997300	1	1	0	T1	0.150044	0.424311
13874	CNPY3	0.997299	1	1	0	T1	0.150044	0.424311
13875	DUSP29	0.997299	1	1	0	T1	0.150044	0.424311
13876	C4orf54	0.997298	1	1	0	T1	0.150044	0.424311
13877	FAM89A	0.997297	1	1	0	T1	0.150044	0.424311
13878	SLC25A16	0.997296	1	1	0	T1	0.150044	0.424311
13879	SLC25A31	0.997295	1	1	0	T1	0.150044	0.424311
13880	ZNF740	0.997294	1	1	1	T1	0.150044	0.424311
13881	HS6ST1	0.997292	1	1	0	T1	0.150044	0.424311
13882	LCN12	0.997292	1	1	0	T1	0.150044	0.424311
13883	RESF1	0.997292	1	1	0	T1	0.150044	0.424311
13884	HECA	0.997290	1	1	0	T1	0.150044	0.424311
13885	ACKR3	0.997289	1	1	0	T1	0.150044	0.424311
13886	SIGLEC11	0.997289	1	1	0	T1	0.150044	0.424311
13887	SYCE2	0.997289	1	1	0	T1	0.150044	0.424311
13888	ZBTB8B	0.997289	1	1	0	T1	0.150044	0.424311
13889	RABIF	0.997287	1	1	0	T1	0.150044	0.424311
13890	CFAP20	0.997286	1	1	0	T1	0.150044	0.424311
13891	PITX3	0.997286	1	1	0	T1	0.150044	0.424311
13892	KRT3	0.997285	1	1	0	T1	0.150044	0.424311
13893	PTGER4	0.997284	1	1	0	T1	0.150044	0.424311
13894	PAIP2B	0.997283	1	1	0	T1	0.150044	0.424311
13895	MAML3	0.997282	1	1	0	T1	0.150044	0.424311
13896	NAIF1	0.997282	1	1	0	T1	0.150044	0.424311
13897	CIMAP1C	0.997281	1	1	0	T1	0.150044	0.424311
13898	GPX7	0.997281	1	1	0	T1	0.150044	0.424311
13899	POU4F1	0.997281	1	1	0	T1	0.150044	0.424311
13900	HAVCR2	0.997280	1	1	0	T1	0.150044	0.424311
13901	LLGL1	0.997280	1	1	0	T1	0.150044	0.424311
13902	TBC1D10B	0.997280	1	1	0	T1	0.150044	0.424311
13903	TACR3	0.997279	1	1	0	T1	0.150044	0.424311
13904	FAM117B	0.997278	1	1	0	T1	0.150044	0.424311
13905	SSNA1	0.997278	1	1	0	T1	0.150044	0.424311
13906	ERICH6B	0.997277	1	1	0	T1	0.150044	0.424311
13907	MOGAT1	0.997275	1	1	0	T1	0.150044	0.424311
13908	PAQR9	0.997274	1	1	0	T1	0.150044	0.424311
13909	SLC17A6	0.997274	1	1	0	T1	0.150044	0.424311
13910	C3orf70	0.997273	1	1	0	T1	0.150044	0.424311
13911	EIF4EBP2	0.997273	1	1	0	T1	0.150044	0.424311
13912	IQCK	0.997273	1	1	0	T1	0.150044	0.424311
13913	JPH3	0.997271	1	1	0	T1	0.150044	0.424311
13914	FZD9	0.997270	1	1	0	T1	0.150044	0.424311
13915	ZP4	0.997270	1	1	0	T1	0.150044	0.424311
13916	MOBP	0.997269	1	1	0	T1	0.150044	0.424311
13917	TENT5B	0.997269	1	1	0	T1	0.150044	0.424311
13918	MOCS2	0.997268	1	1	0	T1	0.150044	0.424311
13919	VSIR	0.997268	1	1	0	T1	0.150044	0.424311
13920	SLC30A1	0.997267	1	1	0	T1	0.150044	0.424311
13921	PGAM1	0.997266	1	1	0	T1	0.150044	0.424311
13922	PM20D2	0.997266	1	1	0	T1	0.150044	0.424311
13923	ZNRF2	0.997266	1	1	0	T1	0.150044	0.424311
13924	ID4	0.997264	1	1	0	T1	0.150044	0.424311
13925	MFSD14B	0.997263	1	1	0	T1	0.150044	0.424311
13926	PTGDR2	0.997263	1	1	0	T1	0.150044	0.424311
13927	ZNF224	0.997263	1	1	0	T1	0.150044	0.424311
13928	AMY1A	0.997262	1	1	0	T1	0.150044	0.424311
13929	MAP6D1	0.997261	1	1	0	T1	0.150044	0.424311
13930	TNFRSF11B	0.997260	1	1	0	T1	0.150044	0.424311
13931	MEIOSIN	0.997259	1	1	0	T1	0.150044	0.424311
13932	CYP2C9	0.997258	1	1	0	T1	0.150044	0.424311
13933	HAND2	0.997258	1	1	0	T1	0.150044	0.424311
13934	SOX2	0.997258	1	1	0	T1	0.150044	0.424311
13935	MEIOC	0.997257	1	1	0	T1	0.150044	0.424311
13936	RPS12	0.997257	1	1	0	T1	0.150044	0.424311
13937	FOXL1	0.997256	1	1	0	T1	0.150044	0.424311
13938	TSBP1	0.997256	1	1	0	T1	0.150044	0.424311
13939	MSC	0.997254	1	1	0	T1	0.150044	0.424311
13940	PSMD7	0.997254	1	1	0	T1	0.150044	0.424311
13941	MTF1	0.997253	1	1	0	T1	0.150044	0.424311
13942	CALR3	0.997252	1	1	0	T1	0.150044	0.424311
13943	GAL3ST3	0.997252	1	1	0	T1	0.150044	0.424311
13944	HAGHL	0.997252	1	1	0	T1	0.150044	0.424311
13945	DPT	0.997250	1	1	0	T1	0.150044	0.424311
13946	TSGA13	0.997250	1	1	0	T1	0.150044	0.424311
13947	LHX4	0.997248	1	1	0	T1	0.150044	0.424311
13948	SPATA4	0.997248	1	1	0	T1	0.150044	0.424311
13949	CHP2	0.997247	1	1	0	T1	0.150044	0.424311
13950	DUSP5	0.997247	1	1	0	T1	0.150044	0.424311
13951	GUCA1B	0.997246	1	1	0	T1	0.150044	0.424311
13952	FBLL1	0.997244	1	1	0	T1	0.150044	0.424311
13953	ENSG00000256825	0.997243	1	1	0	T1	0.150044	0.424311
13954	ZNF10	0.997243	1	1	0	T1	0.150044	0.424311
13955	PFN4	0.997242	1	1	0	T1	0.150044	0.424311
13956	SDE2	0.997242	1	1	0	T1	0.150044	0.424311
13957	SPMIP3	0.997242	1	1	0	T1	0.150044	0.424311
13958	MOB3B	0.997241	1	1	0	T1	0.150044	0.424311
13959	BARHL1	0.997240	1	1	0	T1	0.150044	0.424311
13960	KCNJ9	0.997240	1	1	0	T1	0.150044	0.424311
13961	ZFR2	0.997240	1	1	0	T1	0.150044	0.424311
13962	TMIGD1	0.997237	1	1	0	T1	0.150044	0.424311
13963	SPMAP2L	0.997236	1	1	0	T1	0.150044	0.424311
13964	PTH	0.997235	1	1	0	T1	0.150044	0.424311
13965	RBIS	0.997235	1	1	0	T1	0.150044	0.424311
13966	SNRNP35	0.997234	1	1	0	T1	0.150044	0.424311
13967	GUCA1C	0.997233	1	1	0	T1	0.150044	0.424311
13968	NAT8L	0.997233	1	1	0	T1	0.150044	0.424311
13969	ZFP69	0.997232	1	1	0	T1	0.150044	0.424311
13970	SLC15A5	0.997231	1	1	0	T1	0.150044	0.424311
13971	GOLPH3	0.997230	1	1	0	T1	0.150044	0.424311
13972	TMEM151A	0.997230	1	1	0	T1	0.150044	0.424311
13973	TSPYL1	0.997230	1	1	0	T1	0.150044	0.424311
13974	GPR153	0.997229	1	1	0	T1	0.150044	0.424311
13975	LIMS4	0.997229	1	1	0	T1	0.150044	0.424311
13976	PLPP6	0.997228	1	1	0	T1	0.150044	0.424311
13977	CHMP1B	0.997226	1	1	0	T1	0.150044	0.424311
13978	TENT5C	0.997226	1	1	0	T1	0.150044	0.424311
13979	TEX36	0.997226	1	1	0	T1	0.150044	0.424311
13980	FGF18	0.997223	1	1	0	T1	0.150044	0.424311
13981	TDRD10	0.997222	1	1	0	T1	0.150044	0.424311
13982	KNCN	0.997221	1	1	0	T1	0.150044	0.424311
13983	NUDT8	0.997221	1	1	0	T1	0.150044	0.424311
13984	ENSG00000251012	0.997220	1	1	0	T1	0.150044	0.424311
13985	GPR137B	0.997219	1	1	0	T1	0.150044	0.424311
13986	PSMD3	0.997218	1	1	0	T1	0.150044	0.424311
13987	PLN	0.997217	1	1	0	T1	0.150044	0.424311
13988	TUSC2	0.997217	1	1	0	T1	0.150044	0.424311
13989	SLCO4C1	0.997216	1	1	0	T1	0.150044	0.424311
13990	PARS2	0.997215	1	1	0	T1	0.150044	0.424311
13991	RNF122	0.997215	1	1	0	T1	0.150044	0.424311
13992	TMEM52B	0.997215	1	1	0	T1	0.150044	0.424311
13993	KDM4D	0.997214	1	1	0	T1	0.150044	0.424311
13994	FAM167B	0.997213	1	1	0	T1	0.150044	0.424311
13995	PFDN2	0.997210	1	1	0	T1	0.150044	0.424311
13996	RPL41	0.997210	1	1	0	T1	0.150044	0.424311
13997	CLHC1	0.997209	1	1	0	T1	0.150044	0.424311
13998	PLAGL2	0.997208	1	1	0	T1	0.150044	0.424311
13999	SFRP2	0.997208	1	1	0	T1	0.150044	0.424311
14000	CIMIP2C	0.997207	1	1	0	T1	0.150044	0.424311
14001	EFCAB7	0.997207	1	1	0	T1	0.150044	0.424311
14002	IL33	0.997206	1	1	0	T1	0.150044	0.424311
14003	IRAK2	0.997205	1	1	0	T1	0.150044	0.424311
14004	MIXL1	0.997205	1	1	0	T1	0.150044	0.424311
14005	MIPEP	0.997204	1	1	0	T1	0.150044	0.424311
14006	CFAP95	0.997203	1	1	0	T1	0.150044	0.424311
14007	SLC35D1	0.997201	1	1	0	T1	0.150044	0.424311
14008	TRIM71	0.997201	1	1	0	T1	0.150044	0.424311
14009	APOBEC1	0.997200	1	1	0	T1	0.150044	0.424311
14010	ARF6	0.997200	1	1	0	T1	0.150044	0.424311
14011	CREG2	0.997200	1	1	0	T1	0.150044	0.424311
14012	TSPAN13	0.997200	1	1	0	T1	0.150044	0.424311
14013	NTN3	0.997199	1	1	0	T1	0.150044	0.424311
14014	ZNHIT1	0.997199	1	1	0	T1	0.150044	0.424311
14015	AK8	0.997198	1	1	0	T1	0.150044	0.424311
14016	KLHL36	0.997198	1	1	0	T1	0.150044	0.424311
14017	PRADC1	0.997198	1	1	0	T1	0.150044	0.424311
14018	RAP2B	0.997196	1	1	0	T1	0.150044	0.424311
14019	SPINK1	0.997195	1	1	0	T1	0.150044	0.424311
14020	CEL	0.997192	1	1	0	T1	0.150044	0.424311
14021	SPZ1	0.997192	1	1	0	T1	0.150044	0.424311
14022	ADORA2B	0.997191	1	1	0	T1	0.150044	0.424311
14023	ZFP36L2	0.997190	1	1	0	T1	0.150044	0.424311
14024	RNF5	0.997188	1	1	0	T1	0.150044	0.424311
14025	SP9	0.997187	1	1	0	T1	0.150044	0.424311
14026	NXPH4	0.997186	1	1	0	T1	0.150044	0.424311
14027	METTL21EP	0.997185	1	1	0	T1	0.150044	0.424311
14028	PURB	0.997185	1	1	0	T1	0.150044	0.424311
14029	AGMAT	0.997183	1	1	0	T1	0.150044	0.424311
14030	B3GALT1	0.997181	1	1	0	T1	0.150044	0.424311
14031	FOXA3	0.997180	1	1	1	T1	0.150044	0.424311
14032	PABPN1L	0.997180	1	1	0	T1	0.150044	0.424311
14033	DRD1	0.997178	1	1	0	T1	0.150044	0.424311
14034	GSC2	0.997178	1	1	0	T1	0.150044	0.424311
14035	PPM1G	0.997178	1	1	0	T1	0.150044	0.424311
14036	SOX21	0.997177	1	1	0	T1	0.150044	0.424311
14037	TUBB2A	0.997176	1	1	1	T1	0.150044	0.424311
14038	OTULINL	0.997175	1	1	0	T1	0.150044	0.424311
14039	ZNF180	0.997175	1	1	0	T1	0.150044	0.424311
14040	ZMIZ1	0.997173	1	1	0	T1	0.150044	0.424311
14041	FUT9	0.997172	1	1	0	T1	0.150044	0.424311
14042	ANKRD45	0.997171	1	1	0	T1	0.150044	0.424311
14043	EMCN	0.997171	1	1	0	T1	0.150044	0.424311
14044	OTUD1	0.997171	1	1	0	T1	0.150044	0.424311
14045	LRRN2	0.997170	1	1	0	T1	0.150044	0.424311
14046	SGPP2	0.997170	1	1	0	T1	0.150044	0.424311
14047	AMIGO3	0.997168	1	1	0	T1	0.150044	0.424311
14048	SIX2	0.997162	1	1	0	T1	0.150044	0.424311
14049	NIPSNAP3A	0.997161	1	1	0	T1	0.150044	0.424311
14050	FREM3	0.997160	1	1	0	T1	0.150044	0.424311
14051	SOX4	0.997159	1	1	1	T1	0.150044	0.424311
14052	CCKAR	0.997157	1	1	0	T1	0.150044	0.424311
14053	LRRC73	0.997157	1	1	0	T1	0.150044	0.424311
14054	PRKAB2	0.997154	1	1	0	T1	0.150044	0.424311
14055	TMEM42	0.997152	1	1	0	T1	0.150044	0.424311
14056	EFCAB12	0.997151	1	1	0	T1	0.150044	0.424311
14057	SAA2	0.997151	1	1	0	T1	0.150044	0.424311
14058	SAA2-SAA4	0.997151	1	1	0	T1	0.150044	0.424311
14059	TMEM178B	0.997149	1	1	0	T1	0.150044	0.424311
14060	DENND6A	0.997147	1	1	0	T1	0.150044	0.424311
14061	CFAP276	0.997145	1	1	0	T1	0.150044	0.424311
14062	FMO4	0.997144	1	1	0	T1	0.150044	0.424311
14063	MRAP2	0.997144	1	1	0	T1	0.150044	0.424311
14064	MT2A	0.997144	1	1	0	T1	0.150044	0.424311
14065	THAP2	0.997144	1	1	0	T1	0.150044	0.424311
14066	TMEM225	0.997144	1	1	0	T1	0.150044	0.424311
14067	MGP	0.997143	1	1	0	T1	0.150044	0.424311
14068	RGPD5	0.997143	1	1	0	T1	0.150044	0.424311
14069	TMEM139	0.997143	1	1	0	T1	0.150044	0.424311
14070	ALDH9A1	0.997141	1	1	0	T1	0.150044	0.424311
14071	CPA3	0.997139	1	1	1	T1	0.150044	0.424311
14072	TNFRSF17	0.997139	1	1	0	T1	0.150044	0.424311
14073	TDRD9	0.997138	1	1	0	T1	0.150044	0.424311
14074	GFRAL	0.997137	1	1	0	T1	0.150044	0.424311
14075	C1QTNF12	0.997135	1	1	0	T1	0.150044	0.424311
14076	CALML3	0.997135	1	1	0	T1	0.150044	0.424311
14077	PKN3	0.997135	1	1	0	T1	0.150044	0.424311
14078	RLBP1	0.997135	1	1	0	T1	0.150044	0.424311
14079	TRIM72	0.997134	1	1	0	T1	0.150044	0.424311
14080	ZC3H6	0.997133	1	1	0	T1	0.150044	0.424311
14081	CD244	0.997132	1	1	0	T1	0.150044	0.424311
14082	MAB21L2	0.997132	1	1	0	T1	0.150044	0.424311
14083	LRRC59	0.997131	1	1	0	T1	0.150044	0.424311
14084	FZD8	0.997130	1	1	0	T1	0.150044	0.424311
14085	BOK	0.997129	1	1	0	T1	0.150044	0.424311
14086	SORCS1	0.997129	1	1	0	T1	0.150044	0.424311
14087	KLHL30	0.997128	1	1	0	T1	0.150044	0.424311
14088	LAD1	0.997128	1	1	0	T1	0.150044	0.424311
14089	CXCR1	0.997127	1	1	0	T1	0.150044	0.424311
14090	SLC31A2	0.997127	1	1	0	T1	0.150044	0.424311
14091	NHLRC1	0.997124	1	1	1	T1	0.150044	0.424311
14092	SH3GL2	0.997124	1	1	0	T1	0.150044	0.424311
14093	VRTN	0.997124	1	1	0	T1	0.150044	0.424311
14094	MS4A6A	0.997123	1	1	0	T1	0.150044	0.424311
14095	PDX1	0.997123	1	1	0	T1	0.150044	0.424311
14096	CES5A	0.997122	1	1	0	T1	0.150044	0.424311
14097	ENSG00000273155	0.997122	1	1	0	T1	0.150044	0.424311
14098	MRPL30	0.997122	1	1	0	T1	0.150044	0.424311
14099	LMAN1L	0.997121	1	1	0	T1	0.150044	0.424311
14100	CMBL	0.997120	1	1	0	T1	0.150044	0.424311
14101	FAM229B	0.997119	1	1	0	T1	0.150044	0.424311
14102	SPMIP11	0.997119	1	1	0	T1	0.150044	0.424311
14103	YRDC	0.997119	1	1	0	T1	0.150044	0.424311
14104	OTOP1	0.997118	1	1	0	T1	0.150044	0.424311
14105	TEC	0.997118	1	1	0	T1	0.150044	0.424311
14106	SFN	0.997116	1	1	0	T1	0.150044	0.424311
14107	LIPK	0.997115	1	1	0	T1	0.150044	0.424311
14108	SULT1E1	0.997115	1	1	0	T1	0.150044	0.424311
14109	ZNF777	0.997114	1	1	0	T1	0.150044	0.424311
14110	ARFGEF3	0.997113	1	1	0	T1	0.150044	0.424311
14111	OAZ3	0.997113	1	1	0	T1	0.150044	0.424311
14112	GDF7	0.997111	1	1	0	T1	0.150044	0.424311
14113	CEBPD	0.997110	1	1	0	T1	0.150044	0.424311
14114	FAM162B	0.997110	1	1	0	T1	0.150044	0.424311
14115	ATP4A	0.997109	1	1	0	T1	0.150044	0.424311
14116	GSG1L	0.997109	1	1	0	T1	0.150044	0.424311
14117	KRT75	0.997109	1	1	0	T1	0.150044	0.424311
14118	CORT	0.997108	1	1	0	T1	0.150044	0.424311
14119	FAM43B	0.997107	1	1	0	T1	0.150044	0.424311
14120	CRISP3	0.997104	1	1	0	T1	0.150044	0.424311
14121	DNAJC30	0.997104	1	1	0	T1	0.150044	0.424311
14122	ZNF510	0.997104	1	1	0	T1	0.150044	0.424311
14123	FOXD2	0.997103	1	1	0	T1	0.150044	0.424311
14124	PRELP	0.997103	1	1	0	T1	0.150044	0.424311
14125	SELENOS	0.997100	1	1	0	T1	0.150044	0.424311
14126	SAP30	0.997099	1	1	0	T1	0.150044	0.424311
14127	DAPL1	0.997098	1	1	0	T1	0.150044	0.424311
14128	MYOZ2	0.997097	1	1	0	T1	0.150044	0.424311
14129	SHLD3	0.997097	1	1	0	T1	0.150044	0.424311
14130	NACAD	0.997096	1	1	0	T1	0.150044	0.424311
14131	ABT1	0.997095	1	1	0	T1	0.150044	0.424311
14132	SIAH3	0.997093	1	1	0	T1	0.150044	0.424311
14133	UNCX	0.997092	1	1	0	T1	0.150044	0.424311
14134	FAM47E-STBD1	0.997090	1	1	0	T1	0.150044	0.424311
14135	STBD1	0.997090	1	1	0	T1	0.150044	0.424311
14136	LDLRAD1	0.997089	1	1	0	T1	0.150044	0.424311
14137	SLC46A2	0.997089	1	1	0	T1	0.150044	0.424311
14138	FAM180B	0.997088	1	1	0	T1	0.150044	0.424311
14139	FYB2	0.997088	1	1	0	T1	0.150044	0.424311
14140	SLC22A3	0.997088	1	1	0	T1	0.150044	0.424311
14141	TMEM50A	0.997087	1	1	0	T1	0.150044	0.424311
14142	BLOC1S4	0.997086	1	1	0	T1	0.150044	0.424311
14143	KCNK12	0.997085	1	1	0	T1	0.150044	0.424311
14144	PRRX2	0.997084	1	1	0	T1	0.150044	0.424311
14145	GLO1	0.997083	1	1	0	T1	0.150044	0.424311
14146	RMND5A	0.997083	1	1	0	T1	0.150044	0.424311
14147	SUCNR1	0.997083	1	1	0	T1	0.150044	0.424311
14148	TRMT12	0.997083	1	1	0	T1	0.150044	0.424311
14149	GSX1	0.997081	1	1	0	T1	0.150044	0.424311
14150	EPO	0.997077	1	1	0	T1	0.150044	0.424311
14151	C6orf163	0.997076	1	1	0	T1	0.150044	0.424311
14152	SDHAF4	0.997076	1	1	0	T1	0.150044	0.424311
14153	TBATA	0.997075	1	1	0	T1	0.150044	0.424311
14154	PLEKHG7	0.997074	1	1	0	T1	0.150044	0.424311
14155	NRG4	0.997073	1	1	0	T1	0.150044	0.424311
14156	SPCS3	0.997073	1	1	0	T1	0.150044	0.424311
14157	C12orf54	0.997072	1	1	0	T1	0.150044	0.424311
14158	ANGPTL3	0.997069	1	1	0	T1	0.150044	0.424311
14159	TRIM68	0.997069	1	1	0	T1	0.150044	0.424311
14160	C10orf88	0.997067	1	1	0	T1	0.150044	0.424311
14161	MFSD6L	0.997066	1	1	0	T1	0.150044	0.424311
14162	MYOG	0.997066	1	1	0	T1	0.150044	0.424311
14163	SMAGP	0.997066	1	1	0	T1	0.150044	0.424311
14164	GBP7	0.997063	1	1	0	T1	0.150044	0.424311
14165	GPR183	0.997061	1	1	0	T1	0.150044	0.424311
14166	KBTBD11	0.997061	1	1	0	T1	0.150044	0.424311
14167	RBM18	0.997061	1	1	0	T1	0.150044	0.424311
14168	TRUB1	0.997059	1	1	0	T1	0.150044	0.424311
14169	FAM163A	0.997058	1	1	0	T1	0.150044	0.424311
14170	HPDL	0.997058	1	1	0	T1	0.150044	0.424311
14171	LOXL1	0.997056	1	1	0	T1	0.150044	0.424311
14172	AMTN	0.997055	1	1	0	T1	0.150044	0.424311
14173	PNO1	0.997055	1	1	0	T1	0.150044	0.424311
14174	GABRA4	0.997054	1	1	0	T1	0.150044	0.424311
14175	SLC15A1	0.997054	1	1	0	T1	0.150044	0.424311
14176	MAFA	0.997053	1	1	0	T1	0.150044	0.424311
14177	TOX3	0.997053	1	1	0	T1	0.150044	0.424311
14178	ADRB2	0.997052	1	1	0	T1	0.150044	0.424311
14179	HHIPL2	0.997052	1	1	0	T1	0.150044	0.424311
14180	PLLP	0.997049	1	1	0	T1	0.150044	0.424311
14181	STRN	0.997049	1	1	0	T1	0.150044	0.424311
14182	AP3S1	0.997048	1	1	0	T1	0.150044	0.424311
14183	BRME1	0.997048	1	1	0	T1	0.150044	0.424311
14184	HEYL	0.997046	1	1	0	T1	0.150044	0.424311
14185	PLD6	0.997046	1	1	0	T1	0.150044	0.424311
14186	GPR37	0.997043	1	1	0	T1	0.150044	0.424311
14187	NPPA	0.997041	1	1	0	T1	0.150044	0.424311
14188	ANP32B	0.997040	1	1	0	T1	0.150044	0.424311
14189	CRP	0.997040	1	1	0	T1	0.150044	0.424311
14190	HTR6	0.997040	1	1	0	T1	0.150044	0.424311
14191	CDO1	0.997039	1	1	0	T1	0.150044	0.424311
14192	MEGF9	0.997039	1	1	0	T1	0.150044	0.424311
14193	OPRD1	0.997039	1	1	0	T1	0.150044	0.424311
14194	POU3F2	0.997039	1	1	0	T1	0.150044	0.424311
14195	SHC2	0.997039	1	1	0	T1	0.150044	0.424311
14196	COMMD8	0.997038	1	1	0	T1	0.150044	0.424311
14197	RPP21	0.997038	1	1	0	T1	0.150044	0.424311
14198	BUD23	0.997037	1	1	0	T1	0.150044	0.424311
14199	PELI1	0.997036	1	1	0	T1	0.150044	0.424311
14200	HMOX2	0.997034	1	1	0	T1	0.150044	0.424311
14201	GPR75	0.997032	1	1	0	T1	0.150044	0.424311
14202	IFTAP	0.997032	1	1	0	T1	0.150044	0.424311
14203	CDIP1	0.997031	1	1	0	T1	0.150044	0.424311
14204	APOA2	0.997029	1	1	0	T1	0.150044	0.424311
14205	TCF23	0.997029	1	1	0	T1	0.150044	0.424311
14206	NR0B2	0.997028	1	1	0	T1	0.150044	0.424311
14207	YEATS2	0.997028	1	1	0	T1	0.150044	0.424311
14208	B3GALT6	0.997027	1	1	0	T1	0.150044	0.424311
14209	CLCA4	0.997026	1	1	0	T1	0.150044	0.424311
14210	HOXD10	0.997026	1	1	0	T1	0.150044	0.424311
14211	OSR1	0.997025	1	1	0	T1	0.150044	0.424311
14212	TMED6	0.997025	1	1	0	T1	0.150044	0.424311
14213	C1orf167	0.997021	1	1	0	T1	0.150044	0.424311
14214	RGP1	0.997021	1	1	0	T1	0.150044	0.424311
14215	LAMP3	0.997019	1	1	0	T1	0.150044	0.424311
14216	RHO	0.997019	1	1	0	T1	0.150044	0.424311
14217	ZNF213	0.997018	1	1	0	T1	0.150044	0.424311
14218	SPATA31F1	0.997017	1	1	0	T1	0.150044	0.424311
14219	BTG2	0.997016	1	1	0	T1	0.150044	0.424311
14220	PPP1R14C	0.997016	1	1	0	T1	0.150044	0.424311
14221	C1orf53	0.997015	1	1	0	T1	0.150044	0.424311
14222	MCM6	0.997013	1	1	0	T1	0.150044	0.424311
14223	SUSD5	0.997012	1	1	0	T1	0.150044	0.424311
14224	VAX2	0.997011	1	1	0	T1	0.150044	0.424311
14225	FOXH1	0.997010	1	1	0	T1	0.150044	0.424311
14226	ZBTB12	0.997010	1	1	0	T1	0.150044	0.424311
14227	C21orf58	0.997009	1	1	0	T1	0.150044	0.424311
